Index,Date,Released,Year,Released,Title,Theatrical,Genre,Source,Production,Creative,Production,Opening Weekend,Maximum,Theatrical,Opening Weekend,Domestic,Infl. Adj. Dom.,International,Worldwide,Profit
38,29-Jul-11,29-Jul-11,2011,2011,Cowboys and Aliens,Universal,Action,Comic,Live Action,Science Fiction,"$163,000,000 ","3,750","3,754","18,527","$36,431,290 ",100.37,"$113,531,648 ","$75,669,764 ","$176,038,324 ","($62,631,440)"
5,21-May-10,21-May-10,2010,2010,Shrek Forever After,Paramount Pictures,Adventure,Fiction Book,Digital Animation,Kids Fiction,"$165,000,000 ","4,359","4,386","25,897","$70,838,207 ",238.74,"$271,415,588 ","$517,507,886 ","$756,244,673 ","$73,736,787 "
10,26-Mar-10,26-Mar-10,2010,2010,How to Train Your Dragon,Paramount Pictures,Adventure,Fiction Book,Digital Animation,Fantasy,"$165,000,000 ","4,055","4,060","33,192","$43,732,319 ",217.58,"$247,364,210 ","$277,289,760 ","$494,870,992 ","$52,581,232 "
14,2-Nov-12,1-Nov-12,2012,2012,Wreck-It Ralph,Walt Disney,Adventure,Original Screenplay,Digital Animation,Kids Fiction,"$165,000,000 ","3,752","3,752","32,034","$49,038,712 ",189.41,"$213,189,084 ","$307,098,844 ","$496,511,521 ","$24,412,677 "
10,5-Nov-14,5-Nov-14,2014,2014,Interstellar,Paramount Pictures,Adventure,Original Screenplay,Live Action,Science Fiction,"$165,000,000 ","3,561","3,561","25,371","$47,510,360 ",188.02,"$206,251,830 ","$479,734,528 ","$667,752,422 ","$23,017,894 "
11,7-Nov-14,25-Oct-14,2014,2014,Big Hero 6,Walt Disney,Adventure,Original Screenplay,Digital Animation,Super Hero,"$165,000,000 ","3,761","3,773","32,851","$56,215,889 ",222.53,"$243,934,225 ","$429,600,000 ","$652,127,828 ","$57,527,828 "
11,4-Nov-16,24-Oct-16,2016,2016,Doctor Strange,Walt Disney,Action,Comic,Live Action,Super Hero,"$165,000,000 ","3,882","3,882","24,582","$85,058,311 ",232.64,"$241,154,566 ","$443,844,537 ","$676,486,457 ","$67,641,920 "
21,24-Jun-16,22-Jun-16,2016,2016,Independence Day: Resurgence,20th Century Fox,Action,Original Screenplay,Live Action,Science Fiction,"$165,000,000 ","4,068","4,091","15,489","$41,039,944 ",103.14,"$106,960,020 ","$281,269,648 ","$384,413,934 ","($61,855,714)"
7,7-May-10,7-May-10,2010,2010,Iron Man 2,Paramount Pictures,Action,Comic,Live Action,Super Hero,"$170,000,000 ","4,380","4,390","27,079","$128,122,480 ",312.43,"$355,199,873 ","$308,723,058 ","$621,156,389 ","$142,433,331 "
19,1-Jun-12,30-May-12,2012,2012,Snow White and the Huntsman,Universal,Adventure,Fairytale,Live Action,Fantasy,"$170,000,000 ","3,773","3,777","20,263","$56,217,700 ",155.14,"$174,821,192 ","$245,884,991 ","$401,021,746 ","($14,863,245)"
3,1-Aug-14,31-Jul-14,2014,2014,Guardians of the Galaxy,Walt Disney,Action,Comic,Animation/Live Action,Super Hero,"$170,000,000 ","4,080","4,088","37,350","$94,320,883 ",333.17,"$365,792,097 ","$437,879,223 ","$771,051,335 ","$163,172,112 "
7,4-Apr-14,28-Mar-14,2014,2014,Captain America: The Winter Soldier,Walt Disney,Action,Comic,Live Action,Super Hero,"$170,000,000 ","3,938","3,938","27,560","$95,023,721 ",259.75,"$285,181,174 ","$454,654,931 ","$714,401,889 ","$89,746,958 "
8,11-Jul-14,9-Jul-14,2014,2014,Dawn of the Planet of the Apes,20th Century Fox,Adventure,Remake,Animation/Live Action,Science Fiction,"$170,000,000 ","3,967","3,969","21,830","$72,611,427 ",208.55,"$228,966,202 ","$502,098,977 ","$710,644,566 ","$38,545,589 "
39,22-May-15,20-May-15,2015,2015,Tomorrowland,Walt Disney,Adventure,Original Screenplay,Live Action,Science Fiction,"$170,000,000 ","3,972","3,972","17,822","$33,028,165 ",93.44,"$99,421,560 ","$113,847,135 ","$207,283,457 ","($76,563,678)"
32,27-May-16,26-May-16,2016,2016,Alice Through the Looking Glass,Walt Disney,Adventure,Fiction Book,Animation/Live Action,Fantasy,"$170,000,000 ","3,763","3,763","13,748","$26,858,726 ",77.04,"$79,892,498 ","$199,891,706 ","$276,934,087 ","($92,957,619)"
3,22-Jun-18,6-Jun-18,2018,2018,Jurassic World: Fallen Kingdom,Universal,Action,Fiction Book,Live Action,Science Fiction,"$170,000,000 ","4,475","4,485","30,489","$148,024,610 ",416.77,"$416,769,345 ","$888,096,977 ","$1,304,866,322 ","$246,769,345 "
12,1-Aug-08,1-Aug-08,2008,2008,The Mummy: Tomb of the Dragon Emperor,Universal,Adventure,Remake,Live Action,Fantasy,"$175,000,000 ","3,760","3,778","17,695","$40,457,770 ",102.49,"$128,043,350 ","$303,268,449 ","$405,760,225 ","($72,508,224)"
6,29-May-09,28-May-09,2009,2009,Up,Walt Disney,Adventure,Original Screenplay,Digital Animation,Fantasy,"$175,000,000 ","3,766","3,886","30,276","$68,108,790 ",293,"$350,432,981 ","$438,459,213 ","$731,463,377 ","$118,004,164 "
14,27-Mar-09,27-Mar-09,2009,2009,Monsters vs. Aliens,Paramount Pictures,Adventure,Comic,Digital Animation,Kids Fiction,"$175,000,000 ","4,104","4,136","30,726","$59,321,095 ",198.35,"$237,228,424 ","$183,335,854 ","$381,687,380 ","$23,351,526 "
22,7-Aug-09,7-Aug-09,2009,2009,G.I. Joe: The Rise of Cobra,Paramount Pictures,Action,Toy,Animation/Live Action,Contemporary Fiction,"$175,000,000 ","4,007","4,007","24,979","$54,713,046 ",150.2,"$179,640,988 ","$152,267,519 ","$302,469,017 ","($24,798,502)"
51,25-Dec-13,6-Dec-13,2013,2013,47 Ronin,Universal,Action,Original Screenplay,Live Action,Fantasy,"$175,000,000 ","2,689","2,690","7,494","$9,910,310 ",38.36,"$42,295,461 ","$113,354,340 ","$151,716,815 ","($136,637,525)"
7,19-Jun-15,12-Jun-15,2015,2015,Inside Out,Walt Disney,Adventure,Original Screenplay,Digital Animation,Kids Fiction,"$175,000,000 ","3,946","4,158","37,079","$90,440,272 ",356.46,"$379,295,553 ","$500,250,758 ","$856,712,469 ","$181,461,711 "
5,15-Apr-16,7-Apr-16,2016,2016,The Jungle Book,Walt Disney,Adventure,Fiction Book,Animation/Live Action,Fantasy,"$175,000,000 ","4,028","4,144","33,513","$103,261,464 ",364,"$377,467,054 ","$599,818,419 ","$963,819,542 ","$189,001,123 "
10,5-Aug-16,2-Aug-16,2016,2016,Suicide Squad,Warner Bros.,Action,Comic,Live Action,Super Hero,"$175,000,000 ","4,255","4,255","31,523","$133,682,248 ",325.1,"$337,126,874 ","$421,000,000 ","$746,100,054 ","$150,100,054 "
6,7-Jul-17,5-Jul-17,2017,2017,Spider-Man: Homecoming,Sony Pictures,Action,Comic,Live Action,Super Hero,"$175,000,000 ","4,348","4,348","34,848","$117,027,503 ",334.2,"$334,201,140 ","$545,869,746 ","$880,070,886 ","$159,201,140 "
11,22-Nov-17,27-Oct-17,2017,2017,Coco,Walt Disney,Musical,Fairytale,Digital Animation,Kids Fiction,"$175,000,000 ","3,987","3,987","28,080","$50,802,605 ",209.73,"$209,726,015 ","$590,369,602 ","$800,095,617 ","$34,726,015 "
24,16-Jun-17,16-Jun-17,2017,2017,Cars 3,Walt Disney,Adventure,Original Screenplay,Digital Animation,Kids Fiction,"$175,000,000 ","4,256","4,256","24,083","$53,688,680 ",152.9,"$152,901,115 ","$230,648,036 ","$383,549,151 ","($22,098,885)"
65,12-May-17,11-May-17,2017,2017,King Arthur: Legend of the Sword,Warner Bros.,Adventure,Fairytale,Live Action,Fantasy,"$175,000,000 ","3,702","3,702","12,290","$15,371,270 ",39.18,"$39,175,067 ","$100,775,642 ","$139,950,708 ","($135,824,934)"
19,6-Jun-14,28-May-14,2014,2014,Edge of Tomorrow,Warner Bros.,Action,Comic,Live Action,Science Fiction,"$178,000,000 ","3,490","3,505","17,714","$28,760,246 ",100.21,"$110,018,369 ","$270,335,000 ","$370,541,256 ","($77,793,744)"
15,27-May-16,18-May-16,2016,2016,X-Men: Apocalypse,20th Century Fox,Action,Comic,Live Action,Super Hero,"$178,000,000 ","4,150","4,153","17,561","$65,769,562 ",155.44,"$161,192,954 ","$387,300,000 ","$542,742,489 ","($22,557,511)"
42,6-Feb-15,6-Feb-15,2015,2015,Jupiter Ascending,Warner Bros.,Action,Original Screenplay,Live Action,Science Fiction,"$179,000,000 ","3,885","3,885","13,791","$18,372,372 ",47.48,"$50,524,099 ","$134,500,000 ","$181,982,519 ","($131,517,481)"
9,27-Jun-08,27-Jun-08,2008,2008,WALL-E,Walt Disney,Adventure,Original Screenplay,Digital Animation,Science Fiction,"$180,000,000 ","3,992","3,992","31,093","$63,087,526 ",223.81,"$279,604,283 ","$308,699,861 ","$532,508,025 ","$43,808,164 "
37,23-Nov-11,23-Nov-11,2011,2011,Hugo,Paramount Pictures,Adventure,Fiction Book,Animation/Live Action,Fantasy,"$180,000,000 ","1,277","2,608","17,898","$11,364,505 ",73.86,"$83,451,247 ","$106,183,277 ","$180,047,784 ","($106,135,493)"
5,30-May-14,28-May-14,2014,2014,Maleficent,Walt Disney,Adventure,Spin-Off,Live Action,Fantasy,"$180,000,000 ","3,948","3,948","29,061","$69,431,298 ",241.41,"$265,045,739 ","$517,129,407 ","$758,536,735 ","$61,407,328 "
8,18-Nov-16,14-Nov-16,2016,2016,Fantastic Beasts and Where to Find Them,Warner Bros.,Adventure,Spin-Off,Live Action,Fantasy,"$180,000,000 ","4,144","4,144","26,479","$74,403,387 ",234.04,"$242,275,287 ","$568,404,623 ","$802,442,198 ","$54,037,575 "
24,1-Jul-16,27-Jun-16,2016,2016,The Legend of Tarzan,Warner Bros.,Adventure,Fiction Book,Live Action,Historical Fiction,"$180,000,000 ","3,561","3,591","17,135","$38,527,856 ",126.64,"$131,328,120 ","$222,500,000 ","$349,143,061 ","($53,356,939)"
9,3-Nov-17,25-Oct-17,2017,2017,Thor: Ragnarok,Walt Disney,Action,Comic,Live Action,Super Hero,"$180,000,000 ","4,080","4,080","26,570","$122,744,989 ",315.06,"$315,058,289 ","$533,461,071 ","$848,519,360 ","$135,058,289 "
48,21-Jul-17,20-Jul-17,2017,2017,Valerian and the City of a Thousand P…,STX Entertainment,Adventure,Comic,Live Action,Science Fiction,"$180,000,000 ","3,553","3,553","11,129","$17,007,624 ",40.48,"$40,479,370 ","$174,623,371 ","$215,102,741 ","($139,520,630)"
1,18-Jul-08,18-Jul-08,2008,2008,The Dark Knight,Warner Bros.,Action,Comic,Live Action,Super Hero,"$185,000,000 ","4,366","4,366","39,170","$158,411,483 ",533.35,"$666,185,359 ","$468,275,260 ","$1,001,620,618 ","$348,345,358 "
2,22-May-08,22-May-08,2008,2008,Indiana Jones and the Kingdom of the …,Paramount Pictures,Adventure,Original Screenplay,Live Action,Historical Fiction,"$185,000,000 ","4,260","4,264","29,717","$100,137,835 ",317.1,"$396,155,574 ","$469,534,294 ","$786,635,413 ","$132,101,119 "
13,22-Jun-12,21-Jun-12,2012,2012,Brave,Walt Disney,Adventure,Original Screenplay,Digital Animation,Kids Fiction,"$185,000,000 ","4,164","4,164","30,444","$66,323,594 ",237.28,"$267,389,466 ","$317,324,350 ","$554,606,532 ","$52,282,182 "
26,22-Jul-16,21-Jul-16,2016,2016,Star Trek Beyond,Paramount Pictures,Adventure,TV,Live Action,Science Fiction,"$185,000,000 ","3,928","3,928","20,357","$59,253,211 ",158.85,"$164,724,802 ","$176,980,060 ","$335,828,400 ","($26,151,660)"
17,10-Mar-17,23-Feb-17,2017,2017,Kong: Skull Island,Warner Bros.,Adventure,Original Screenplay,Live Action,Science Fiction,"$185,000,000 ","3,846","3,846","23,268","$61,025,472 ",168.05,"$168,052,815 ","$393,037,129 ","$561,089,941 ","($16,947,188)"
39,6-Oct-17,29-Sep-17,2017,2017,Blade Runner 2049,Warner Bros.,Thriller/Suspense,Fiction Book,Live Action,Science Fiction,"$185,000,000 ","4,058","4,058","18,595","$32,753,122 ",92.05,"$92,054,159 ","$167,289,900 ","$259,344,059 ","($92,945,841)"
8,2-May-08,2-May-08,2008,2008,Iron Man,Paramount Pictures,Adventure,Comic,Live Action,Super Hero,"$186,000,000 ","4,105","4,154","33,088","$102,118,668 ",318.6,"$398,011,700 ","$266,567,421 ","$585,171,547 ","$132,604,126 "
21,25-Nov-15,25-Nov-15,2015,2015,The Good Dinosaur,Walt Disney,Adventure,Original Screenplay,Digital Animation,Kids Fiction,"$187,500,000 ","3,749","3,749","22,239","$39,155,217 ",123.09,"$130,746,532 ","$210,683,917 ","$333,771,037 ","($64,412,880)"
19,6-Nov-09,6-Nov-09,2009,2009,Disney’s A Christmas Carol,Walt Disney,Drama,Remake,Digital Animation,Fantasy,"$190,000,000 ","3,683","3,683","23,686","$30,051,075 ",137.86,"$164,851,261 ","$177,853,834 ","$315,709,697 ","($52,144,137)"
12,21-Jun-13,19-Jun-13,2013,2013,World War Z,Paramount Pictures,Action,Fiction Book,Live Action,Science Fiction,"$190,000,000 ","3,607","3,607","21,341","$66,411,834 ",202.36,"$223,267,722 ","$329,154,939 ","$531,514,650 ","$12,359,711 "
14,16-May-13,16-May-13,2013,2013,Star Trek Into Darkness,Paramount Pictures,Adventure,TV,Live Action,Science Fiction,"$190,000,000 ","3,868","3,907","22,815","$70,165,559 ",228.78,"$252,416,302 ","$238,602,923 ","$467,381,584 ","$38,778,661 "
16,12-Jul-13,11-Jul-13,2013,2013,Pacific Rim,Warner Bros.,Action,Original Screenplay,Live Action,Science Fiction,"$190,000,000 ","3,275","3,285","14,097","$37,285,325 ",101.8,"$112,321,282 ","$309,200,000 ","$411,002,906 ","($88,197,094)"
20,10-May-13,10-May-13,2013,2013,The Great Gatsby,Warner Bros.,Drama,Fiction Book,Live Action,Historical Fiction,"$190,000,000 ","3,535","3,550","19,081","$50,085,184 ",144.84,"$159,805,475 ","$206,200,000 ","$351,040,419 ","($45,159,581)"
3,3-Apr-15,1-Apr-15,2015,2015,Furious 7,Universal,Action,Original Screenplay,Live Action,Contemporary Fiction,"$190,000,000 ","4,003","4,022","27,788","$147,163,560 ",353.01,"$375,619,566 ","$1,165,715,774 ","$1,518,722,794 ","$163,007,020 "
2,29-Jun-11,29-Jun-11,2011,2011,Transformers: Dark of the Moon,Paramount Pictures,Action,TV,Animation/Live Action,Science Fiction,"$195,000,000 ","4,088","4,107","23,342","$97,852,865 ",352.39,"$398,605,694 ","$771,400,000 ","$1,123,790,543 ","$157,390,543 "
42,1-Mar-13,27-Feb-13,2013,2013,Jack the Giant Slayer,Warner Bros.,Adventure,Fairytale,Animation/Live Action,Fantasy,"$195,000,000 ","3,525","3,525","16,752","$27,202,226 ",65.19,"$71,922,850 ","$132,500,000 ","$197,687,603 ","($129,812,397)"
21,9-Jun-17,2-Jun-17,2017,2017,The Mummy,Universal,Adventure,Fairytale,Live Action,Historical Fiction,"$195,000,000 ","4,035","4,035","14,901","$31,668,375 ",80.1,"$80,101,125 ","$329,896,251 ","$409,997,376 ","($114,898,875)"
5,13-Nov-09,12-Nov-09,2009,2009,2012,Sony Pictures,Action,Original Screenplay,Live Action,Science Fiction,"$200,000,000 ","3,404","3,444","22,025","$65,237,614 ",166.11,"$198,512,307 ","$622,296,372 ","$788,408,539 ","($33,887,833)"
16,21-May-09,21-May-09,2009,2009,Terminator Salvation,Warner Bros.,Action,Original Screenplay,Live Action,Science Fiction,"$200,000,000 ","3,530","3,602","18,039","$42,558,390 ",125.32,"$149,885,677 ","$240,169,323 ","$365,491,792 ","($74,677,531)"
1,18-Jun-10,18-Jun-10,2010,2010,Toy Story 3,Walt Disney,Adventure,Original Screenplay,Digital Animation,Kids Fiction,"$200,000,000 ","4,028","4,028","33,699","$110,307,189 ",415,"$471,811,631 ","$654,661,124 ","$1,069,666,004 ","$215,004,880 "
2,5-Mar-10,5-Mar-10,2010,2010,Alice in Wonderland,Walt Disney,Adventure,Fiction Book,Animation/Live Action,Fantasy,"$200,000,000 ","3,728","3,739","27,013","$116,101,023 ",334.19,"$379,935,894 ","$691,300,000 ","$1,025,491,110 ","$134,191,110 "
14,17-Dec-10,17-Dec-10,2010,2010,Tron: Legacy,Walt Disney,Adventure,Original Screenplay,Live Action,Science Fiction,"$200,000,000 ","3,451","3,451","21,917","$44,026,211 ",172.06,"$195,381,347 ","$228,000,000 ","$400,062,763 ","($27,937,237)"
20,28-May-10,28-May-10,2010,2010,Prince of Persia: Sands of Time,Walt Disney,Action,Game,Live Action,Fantasy,"$200,000,000 ","3,646","3,646","17,024","$30,095,259 ",90.76,"$103,183,049 ","$223,834,921 ","$314,594,597 ","($109,240,324)"
10,24-Jun-11,23-Jun-11,2011,2011,Cars 2,Walt Disney,Adventure,Original Screenplay,Digital Animation,Kids Fiction,"$200,000,000 ","4,115","4,115","25,790","$66,135,507 ",191.45,"$216,559,185 ","$368,704,508 ","$560,155,383 ","($8,549,125)"
26,17-Jun-11,17-Jun-11,2011,2011,Green Lantern,Warner Bros.,Action,Comic,Animation/Live Action,Super Hero,"$200,000,000 ","3,816","3,816","15,762","$53,174,303 ",116.6,"$131,893,131 ","$102,934,320 ","$219,535,492 ","($83,398,828)"
2,8-Nov-12,26-Oct-12,2012,2012,Skyfall,Sony Pictures,Action,Fiction Book,Live Action,Contemporary Fiction,"$200,000,000 ","3,505","3,526","28,830","$88,364,714 ",304.36,"$342,800,803 ","$806,166,704 ","$1,110,526,981 ","$104,360,277 "
2,3-May-13,24-Apr-13,2013,2013,Iron Man 3,Walt Disney,Action,Comic,Animation/Live Action,Super Hero,"$200,000,000 ","4,253","4,253","26,088","$174,144,585 ",408.99,"$451,249,771 ","$806,400,000 ","$1,215,392,272 ","$208,992,272 "
7,21-Jun-13,21-Jun-13,2013,2013,Monsters University,Walt Disney,Adventure,Original Screenplay,Digital Animation,Kids Fiction,"$200,000,000 ","4,004","4,004","24,656","$82,429,469 ",268.49,"$296,228,814 ","$475,100,000 ","$743,588,329 ","$68,488,329 "
13,8-Mar-13,8-Mar-13,2013,2013,Oz the Great and Powerful,Walt Disney,Adventure,Spin-Off,Animation/Live Action,Fantasy,"$200,000,000 ","3,912","3,912","27,888","$79,110,453 ",234.77,"$259,027,775 ","$255,588,055 ","$490,359,051 ","$34,770,996 "
6,23-May-14,21-May-14,2014,2014,X-Men: Days of Future Past,20th Century Fox,Action,Comic,Live Action,Super Hero,"$200,000,000 ","3,996","4,001","23,983","$90,823,660 ",233.92,"$256,826,941 ","$513,941,241 ","$747,862,775 ","$33,921,534 "
9,2-May-14,16-Apr-14,2014,2014,The Amazing Spider-Man 2,Sony Pictures,Action,Comic,Live Action,Super Hero,"$200,000,000 ","4,324","4,324","22,133","$91,608,337 ",202.85,"$222,717,224 ","$506,142,403 ","$708,996,336 ","$2,853,933 "
2,16-Dec-16,14-Dec-16,2016,2016,Rogue One: A Star Wars Story,Walt Disney,Adventure,Spin-Off,Animation/Live Action,Science Fiction,"$200,000,000 ","4,157","4,157","29,116","$155,081,681 ",532.18,"$547,899,405 ","$517,233,174 ","$1,049,410,498 ","$332,177,324 "
3,17-Jun-16,16-Jun-16,2016,2016,Finding Dory,Walt Disney,Adventure,Original Screenplay,Digital Animation,Kids Fiction,"$200,000,000 ","4,305","4,305","32,649","$135,060,273 ",486.3,"$504,285,686 ","$535,055,322 ","$1,021,350,883 ","$286,295,561 "
7,5-May-17,28-Apr-17,2017,2017,Guardians of the Galaxy Vol 2,Walt Disney,Action,Comic,Live Action,Super Hero,"$200,000,000 ","4,347","4,347","30,496","$146,510,104 ",389.81,"$389,813,101 ","$473,067,149 ","$862,880,250 ","$189,813,101 "
2,16-Feb-18,13-Feb-18,2018,2018,Black Panther,Walt Disney,Action,Comic,Live Action,Super Hero,"$200,000,000 ","4,020","4,084","40,236","$202,003,951 ",700.06,"$700,059,566 ","$647,011,693 ","$1,347,071,259 ","$500,059,566 "
4,15-Jun-18,15-Jun-18,2018,2018,Incredibles 2,Walt Disney,Adventure,Original Screenplay,Digital Animation,Kids Fiction,"$200,000,000 ","4,410","4,413","39,271","$182,687,905 ",607.72,"$607,724,845 ","$619,946,058 ","$1,227,670,903 ","$407,724,845 "
26,18-May-12,11-Apr-12,2012,2012,Battleship,Universal,Action,Game,Live Action,Contemporary Fiction,"$209,000,000 ","3,690","3,702","15,012","$25,534,825 ",65.23,"$73,510,496 ","$239,984,828 ","$305,218,228 ","($143,766,600)"
4,24-Jun-09,24-Jun-09,2009,2009,Transformers: Revenge of the Fallen,Paramount Pictures,Action,TV,Animation/Live Action,Science Fiction,"$210,000,000 ","4,234","4,293","28,686","$108,966,307 ",402.11,"$480,925,797 ","$434,407,829 ","$836,519,699 ","$192,111,870 "
17,14-May-10,14-May-10,2010,2010,Robin Hood,Universal,Action,Fairytale,Live Action,Historical Fiction,"$210,000,000 ","3,503","3,505","17,780","$36,063,385 ",105.49,"$119,926,451 ","$216,971,858 ","$322,459,006 ","($104,512,852)"
1,27-Jun-14,25-Jun-14,2014,2014,Transformers: Age of Extinction,Paramount Pictures,Action,TV,Animation/Live Action,Science Fiction,"$210,000,000 ","4,233","4,233","22,124","$100,038,390 ",245.44,"$269,472,273 ","$858,600,000 ","$1,104,039,076 ","$35,439,076 "
10,25-May-12,23-May-12,2012,2012,Men in Black 3,Sony Pictures,Adventure,Comic,Animation/Live Action,Science Fiction,"$215,000,000 ","4,248","4,248","23,743","$54,592,779 ",179.02,"$201,735,811 ","$475,192,631 ","$654,213,485 ","($35,979,146)"
2,12-Jun-15,9-Jun-15,2015,2015,Jurassic World,Universal,Action,Fiction Book,Live Action,Science Fiction,"$215,000,000 ","4,274","4,291","36,378","$208,806,270 ",652.27,"$694,053,086 ","$996,622,583 ","$1,648,893,208 ","$437,270,625 "
16,21-Jun-17,20-Jun-17,2017,2017,Transformers: The Last Knight,Paramount Pictures,Action,TV,Animation/Live Action,Science Fiction,"$217,000,000 ","4,069","4,132","16,129","$44,680,073 ",130.17,"$130,168,683 ","$472,788,480 ","$602,957,163 ","($86,831,317)"
7,3-Jul-12,27-Jun-12,2012,2012,The Amazing Spider-Man,Sony Pictures,Adventure,Comic,Live Action,Super Hero,"$220,000,000 ","4,318","4,318","22,495","$62,004,688 ",262.03,"$295,278,272 ","$495,859,604 ","$757,890,267 ","$42,030,663 "
10,16-May-08,16-May-08,2008,2008,The Chronicles of Narnia: Prince Caspian,Walt Disney,Adventure,Fiction Book,Animation/Live Action,Fantasy,"$225,000,000 ","3,929","3,929","21,333","$55,034,805 ",141.62,"$176,928,236 ","$275,719,798 ","$417,341,288 ","($83,378,510)"
1,4-May-12,25-Apr-12,2012,2012,The Avengers,Walt Disney,Action,Comic,Animation/Live Action,Super Hero,"$225,000,000 ","4,349","4,349","37,645","$207,438,708 ",623.28,"$702,364,007 ","$896,200,000 ","$1,519,479,547 ","$398,279,547 "
9,14-Jun-13,14-Jun-13,2013,2013,Man of Steel,Warner Bros.,Action,Comic,Live Action,Super Hero,"$225,000,000 ","4,207","4,207","21,125","$116,619,362 ",291.05,"$321,116,635 ","$376,954,000 ","$667,999,518 ","$66,045,518 "
7,14-Nov-08,14-Nov-08,2008,2008,Quantum of Solace,Sony Pictures,Action,Fiction Book,Live Action,Contemporary Fiction,"$230,000,000 ","3,451","3,501","21,082","$67,528,882 ",169.37,"$211,456,762 ","$422,323,651 ","$591,692,078 ","($60,631,573)"
